,Type of Work:,Registration Number / Date:,Title:,Copyright Claimant:,Basis of Claim:,Variant title:,Names:,Other Title:,Copyright Note:,Area Covered:,Edition:,Notes:,Date of Creation:,Date of Publication:,Authorship on Application:,Previous Registration:,Description:,Application Title:,Series:,Scale:
57,['Text'],"['RE0000803548 / 1999-04-15 ', 'Renewal registration for: *Not reg.; addendum submitted under PL 102-307 / *PUB 1Jun69  ']","['Sanborn Map Evansville, Indiana.  Vol. 1, 1969.  By Sanborn Map Company, Inc.']","['Sanborn Library, LLC (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Sanborn Map Evansville, Indiana.']","['Sanborn Map Company, Inc.', 'Sanborn Library, LLC']","['Evansville, IN']",[],[],[],[],[],[],[],[],[],[],[],[]
58,['Text'],"['RE0000804212 / 1999-04-15 ', 'Renewal registration for: *Not reg.; addendum submitted under PL 102-307 / *PUB 1Jul69  ']","['Sanborn Map Evansville, Indiana.  Vol. 2, 1969.  By Sanborn Map Company, Inc.']","['Sanborn Library, LLC (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Sanborn Map Evansville, Indiana.']","['Sanborn Map Company, Inc.', 'Sanborn Library, LLC']","['Evansville, Indiana']",[],[],[],[],[],[],[],[],[],[],[],[]
59,['Text'],"['RE0000819910 / 2000-01-10 ', 'Renewal registration for: Not reg.; addendum submitted under PL 102-307 / *PUB 1Mar70  ']","['Sanborn Map Everett, MA.  1970.  By Sanborn Map Company.']","['Sanborn Library, LLC (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Sanborn Map Everett, MA.']","['Sanborn Map Company.', 'Sanborn Library, LLC', 'Everett, MA']",[],[],[],[],[],[],[],[],[],[],[],[],[]
60,['Text'],"['RE0000820195 / 2000-01-10 ', 'Renewal registration for: Not reg.; addendum submitted under PL 102-307 / *PUB 1Mar70  ']","['Sanborn Map Everett, MA.  1970.  By Sanborn Map Company.']","['Sanborn Library, LLC (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Sanborn Map Everett, MA.']","['Sanborn Map Company.', 'Sanborn Library, LLC', 'Everett, MA']",[],[],[],[],[],[],[],[],[],[],[],[],[]
61,['Text'],"['RE0000804461 / 1999-04-15 ', 'Renewal registration for: *Not reg.; addendum submitted under PL 102-307 / *PUB 1Jan68  ']","['Sanborn Map Flint, Michigan.  Vol. 2, 1968.  By Sanborn Map Company, Inc.']","['Sanborn Library, LLC (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Sanborn Map Flint, Michigan.']","['Sanborn Map Company, Inc.', 'Sanborn Library, LLC']","['Flint, Michigan']",[],[],[],[],[],[],[],[],[],[],[],[]
62,['Text'],"['RE0000803549 / 1999-04-15 ', 'Renewal registration for: *Not reg.; addendum submitted under PL 102-307 / *PUB 1Jun68  ']","['Sanborn Map Fort Wayne, Indiana.  Vol. 1A, 1968.  By Sanborn Map Company, Inc.']","['Sanborn Library, LLC (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Sanborn Map Fort Wayne, Indiana.']","['Sanborn Map Company, Inc.', 'Sanborn Library, LLC']","['Fort Wayne, IN']",[],[],[],[],[],[],[],[],[],[],[],[]
63,['Text'],"['RE0000813403 / 1999-08-13 ', 'Renewal registration for: Not reg.; addendum submitted under PL 102-307 / 1970-01-01  ']","['Sanborn map, Fresno, California, vol. 2, 1970.  By Sanborn Map Company, Inc.']","['Sanborn Library, LLC (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Sanborn map, Fresno, California, vol. 2, 1970']","['Sanborn Map Company, Inc.', 'Sanborn Library, LLC']",[],[],[],[],[],[],[],[],[],[],[],[],[]
64,['Text'],"['RE0000813276 / 1999-08-13 ', 'Renewal registration for: Not reg.; addendum submitted under PL 102-307 / PUB 1Jan70  ']","['Sanborn Map Fresno, California.  Vol. 3, 1970.  By Sanborn Map Company.']","['Sanborn Library, LLC (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Sanborn Map Fresno, California.']","['Sanborn Map Company.', 'Sanborn Library, LLC']",[],[],[],[],[],[],[],[],[],[],[],[],[]
65,['Text'],"['RE0000813402 / 1999-08-13 ', 'Renewal registration for: Not reg.; addendum submitted under PL 102-307 / 1970-01-01  ']","['Sanborn map, Fresno, California, vol. one, 1970.  By Sanborn Map Company, Inc.']","['Sanborn Library, LLC (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Sanborn map, Fresno, California, vol. one, 1970']","['Sanborn Map Company, Inc.', 'Sanborn Library, LLC']",[],[],[],[],[],[],[],[],[],[],[],[],[]
66,['Text'],"['RE0000820191 / 2000-01-10 ', 'Renewal registration for: Not reg.; addendum submitted under PL 102-307 / *PUB 1Jul67  ']","['Sanborn Map Glens Falls, NY.  1967.  By Sanborn Map Company.']","['Sanborn Library, LLC (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Sanborn Map Glens Falls, NY.']","['Sanborn Map Company.', 'Sanborn Library, LLC', 'Glens Falls, NY']",[],[],[],[],[],[],[],[],[],[],[],[],[]
67,['Text'],"['RE0000804438 / 1999-04-15 ', 'Renewal registration for: *Not reg.; addendum submitted under PL 102-307 / *PUB 1Sep67  ']","['Sanborn Map Grand Rapids, MI.  Vol. 2, 1967.  By Sanborn Map Company, Inc.']","['Sanborn Library, LLC (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Sanborn Map Grand Rapids, MI.']","['Sanborn Map Company, Inc.', 'Sanborn Library, LLC']","['Grand Rapids, MI']",[],[],[],[],[],[],[],[],[],[],[],[]
68,['Text'],"['RE0000804437 / 1999-04-15 ', 'Renewal registration for: *Not reg.; addendum submitted under PL 102-307 / *PUB 1Dec68  ']","['Sanborn Map Grand Rapids, MI.  Vol. 3, 1968.  By Sanborn Map Company, Inc.']","['Sanborn Library, LLC (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Sanborn Map Grand Rapids, MI.']","['Sanborn Map Company, Inc.', 'Sanborn Library, LLC']","['Grand Rapids, MI']",[],[],[],[],[],[],[],[],[],[],[],[]
69,['Text'],"['RE0000803523 / 1999-04-15 ', 'Renewal registration for: *Not reg.; addendum submitted under PL 102-307 / *PUB 1Dec69  ']","['Sanborn Map Grand Rapids, MI.  Vol. 5, 1969.  By Sanborn Map Company, Inc.']","['Sanborn Library, LLC (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Sanborn Map Grand Rapids, MI.']","['Sanborn Map Company, Inc.', 'Sanborn Library, LLC']","['Grand Rapids, MI']",[],[],[],[],[],[],[],[],[],[],[],[]
70,['Text'],"['RE0000803527 / 1999-04-15 ', 'Renewal registration for: *Not reg.; addendum submitted under PL 102-307 / *PUB 1Nov66  ']","['Sanborn Map Grand Rapids, MI.  Vol. 7, 1966.  By Sanborn Map Company, Inc.']","['Sanborn Library, LLC (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Sanborn Map Grand Rapids, MI.']","['Sanborn Map Company, Inc.', 'Sanborn Library, LLC']","['Grand Rapids, MI']",[],[],[],[],[],[],[],[],[],[],[],[]
71,['Text'],"['RE0000804831 / 1999-04-15 ', 'Renewal registration for: *Not reg.; addendum submitted under PL 102-307 / *PUB 1Oct65  ']","['Sanborn Map Grand Rapids, Michigan.  Vol. 4, 1965.  By Sanborn Map Company.']","['Sanborn Library, LLC (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Sanborn Map Grand Rapids, Michigan.']","['Sanborn Map Company', 'Sanborn Library, LLC']","['Grand Rapids, Michigan']",[],[],[],[],[],[],[],[],[],[],[],[]
72,['Text'],"['RE0000803547 / 1999-04-15 ', 'Renewal registration for: *Not reg.; addendum submitted under PL 102-307 / *PUB 1Nov66  ']","['Sanborn Map Grand Rapids, Michigan.  Vol. 6, 1966.  By Sanborn Map Company, Inc.']","['Sanborn Library, LLC (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Sanborn Map Grand Rapids, Michigan.']","['Sanborn Map Company, Inc.', 'Sanborn Library, LLC']","['Grand Rapids, MI']",[],[],[],[],[],[],[],[],[],[],[],[]
73,['Text'],"['RE0000819908 / 2000-01-10 ', 'Renewal registration for: Not reg.; addendum submitted under PL 102-307 / *PUB 1Jan70  ']","['Sanborn Map Greenburgh, NY.  Vol. 1, 1970.  By Sanborn Map Company.']","['Sanborn Library, LLC (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Sanborn Map Greenburgh, NY.']","['Sanborn Map Company.', 'Sanborn Library, LLC', 'Greenburgh, NY']",[],[],[],[],[],[],[],[],[],[],[],[],[]
74,['Text'],"['RE0000821135 / 2000-02-11 ', 'Renewal registration for: Not reg.; addendum submitted under PL 102-307 / *PUB 1Jan71  ']","['Sanborn Map Greenshore, NC.  Vol. 1, 1971.  By Sanborn Map Company, Inc.']","['Sanborn Library, LLC (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Sanborn Map Greenshore, NC.']","['Sanborn Map Company, Inc.', 'Sanborn Library, LLC', 'Greenshore, NC']",[],[],[],[],[],[],[],[],[],[],[],[],[]
75,['Text'],"['RE0000804424 / 1999-04-15 ', 'Renewal registration for: *Not reg.; addendum submitted under PL 102-307 / *PUB 1Jan66  ']","['Sanborn Map Hammond, Indiana.  Vol. 3, 1966.  By Sanborn Map Company, Inc.']","['Sanborn Library, LLC (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Sanborn Map Hammond, Indiana.']","['Sanborn Map Company, Inc.', 'Sanborn Library, LLC']","['Hammond, Indiana']",[],[],[],[],[],[],[],[],[],[],[],[]
76,['Text'],"['RE0000804830 / 1999-04-15 ', 'Renewal registration for: *Not reg.; addendum submitted under PL 102-307 / *PUB 1Jan65  ']","['Sanborn Map Hampton, Virginia.  Vol. 1, 1965.  By Sanborn Map Company.']","['Sanborn Library, LLC (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Sanborn Map Hampton, Virginia.']","['Sanborn Map Company', 'Sanborn Library, LLC']","['Hampton, Virginia']",[],[],[],[],[],[],[],[],[],[],[],[]
77,['Text'],"['RE0000804426 / 1999-04-15 ', 'Renewal registration for: *Not reg.; addendum submitted under PL 102-307 / *PUB 1Apr65  ']","['Sanborn Map Hampton, Virginia.  Vol. 2, 1965.  By Sanborn Map Company, Inc.']","['Sanborn Library, LLC (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Sanborn Map Hampton, Virginia.']","['Sanborn Map Company, Inc.', 'Sanborn Library, LLC']","['Hampton, Virginia']",[],[],[],[],[],[],[],[],[],[],[],[]
78,['Text'],"['RE0000819914 / 2000-01-10 ', 'Renewal registration for: Not reg.; addendum submitted under PL 102-307 / *PUB 1Jun71  ']","['Sanborn Map Haverhill, MA.  1971.  By Sanborn Map Company.']","['Sanborn Library, LLC (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Sanborn Map Haverhill, MA.']","['Sanborn Map Company.', 'Sanborn Library, LLC', 'Haverhill, MA']",[],[],[],[],[],[],[],[],[],[],[],[],[]
79,['Text'],"['RE0000804206 / 1999-04-15 ', 'Renewal registration for: *Not reg.; addendum submitted under PL 102-307 / *PUB 1Jan66  ']","['Sanborn Map Houston, Texas.  Vol. 13, 1966.  By Sanborn Map Company, Inc.']","['Sanborn Library, LLC (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Sanborn Map Houston, Texas.']","['Sanborn Map Company, Inc.', 'Sanborn Library, LLC']","['Houston, TX']",[],[],[],[],[],[],[],[],[],[],[],[]
80,['Text'],"['RE0000804213 / 1999-04-15 ', 'Renewal registration for: *Not reg.; addendum submitted under PL 102-307 / *PUB 1Jan69  ']","['Sanborn Map Houston, Texas.  Vol. 3, 1969.  By Sanborn Map Company, Inc.']","['Sanborn Library, LLC (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Sanborn Map Houston, Texas.']","['Sanborn Map Company, Inc.', 'Sanborn Library, LLC']","['Houston, Texas']",[],[],[],[],[],[],[],[],[],[],[],[]
81,['Text'],"['RE0000804836 / 1999-04-15 ', 'Renewal registration for: *Not reg.; addendum submitted under PL 102-307 / *PUB 1Jan69  ']","['Sanborn Map Houston, Texas.  Vol. 5, 1969.  By Sanborn Map Company.']","['Sanborn Library, LLC (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Sanborn Map Houston, Texas.']","['Sanborn Map Company', 'Sanborn Library, LLC']","['Houston, Texas']",[],[],[],[],[],[],[],[],[],[],[],[]
82,['Text'],"['RE0000804571 / 1999-04-15 ', 'Renewal registration for: *Not reg.; addendum submitted under PL 102-307 / *PUB 1Jan69  ']","['Sanborn Map Houston, Texas.  Vol. 6, 1969.  By Sanborn Map Company, Inc.']","['Sanborn Library, LLC (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Sanborn Map Houston, Texas.']","['Sanborn Map Company, Inc.', 'Sanborn Library, LLC']","['Houston, Texas']",[],[],[],[],[],[],[],[],[],[],[],[]
83,['Text'],"['RE0000804572 / 1999-04-15 ', 'Renewal registration for: *Not reg.; addendum submitted under PL 102-307 / *PUB 1Jan69  ']","['Sanborn Map Houston, Texas.  Vol. 7, 1969.  By Sanborn Map Company, Inc.']","['Sanborn Library, LLC (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Sanborn Map Houston, Texas.']","['Sanborn Map Company, Inc.', 'Sanborn Library, LLC']","['Houston, Texas']",[],[],[],[],[],[],[],[],[],[],[],[]
84,['Text'],"['RE0000804835 / 1999-04-15 ', 'Renewal registration for: *Not reg.; addendum submitted under PL 102-307 / *PUB 1Jan69  ']","['Sanborn Map Houston, TX.  Vol. 1, 1969.  By Sanborn Map Company.']","['Sanborn Library, LLC (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Sanborn Map Houston, TX.']","['Sanborn Map Company', 'Sanborn Library, LLC']","['Houston, TX']",[],[],[],[],[],[],[],[],[],[],[],[]
85,['Text'],"['RE0000804455 / 1999-04-15 ', 'Renewal registration for: *Not reg.; addendum submitted under PL 102-307 / *PUB 1Jan69  ']","['Sanborn Map Houston, TX.  Vol. 2, 1969.  By Sanborn Map Company, Inc.']","['Sanborn Library, LLC (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Sanborn Map Houston, TX.']","['Sanborn Map Company, Inc.', 'Sanborn Library, LLC']","['Houston, TX']",[],[],[],[],[],[],[],[],[],[],[],[]
86,['Text'],"['RE0000652606 / 1999-10-15 ', 'Renewal registration for: Not reg.; addendum submitted under PL 102-307 / *PUB 1Jan66  ']","['Sanborn Map Indianapolis, IN 1966.  Vol. 4.  By Sanborn Map Company.']","['Sanborn Library, LLC (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Sanborn Map Indianapolis, IN 1966.']","['Sanborn Map Company', 'Sanborn Library, LLC']","['Indianapolis, IN 1966']",['C.O. correspondence.'],[],[],[],[],[],[],[],[],[],[],[]
87,['Text'],"['RE0000803550 / 1999-04-15 ', 'Renewal registration for: *Not reg.; addendum submitted under PL 102-307 / *PUB 1Jun69  ']","['Sanborn Map Indianapolis, IN.  Vol. 4, 1969.  By Sanborn Map Company, Inc.']","['Sanborn Library, LLC (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Sanborn Map Indianapolis, IN.']","['Sanborn Map Company, Inc.', 'Sanborn Library, LLC']","['Indianapolis, IN']",[],[],[],[],[],[],[],[],[],[],[],[]
88,['Text'],"['RE0000803551 / 1999-04-15 ', 'Renewal registration for: *Not reg.; addendum submitted under PL 102-307 / *PUB 1Jul69  ']","['Sanborn Map Indianapolis, IN.  Vol. 5, 1969.  By Sanborn Map Company, Inc.']","['Sanborn Library, LLC (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Sanborn Map Indianapolis, IN.']","['Sanborn Map Company, Inc.', 'Sanborn Library, LLC']","['Indianapolis, IN']",[],[],[],[],[],[],[],[],[],[],[],[]
89,['Text'],"['RE0000804453 / 1999-04-15 ', 'Renewal registration for: *Not reg.; addendum submitted under PL 102-307 / *PUB 1Jan65  ']","['Sanborn Map Indianapolis, Indiana.  Vol. 1, 1965.  By Sanborn Map Company, Inc.']","['Sanborn Library, LLC (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Sanborn Map Indianapolis, Indiana.']","['Sanborn Map Company, Inc.', 'Sanborn Library, LLC']","['Indianapolis, Indiana']",[],[],[],[],[],[],[],[],[],[],[],[]
90,['Text'],"['RE0000804439 / 1999-04-15 ', 'Renewal registration for: *Not reg.; addendum submitted under PL 102-307 / *PUB 1Jan67  ']","['Sanborn Map Indianapolis, Indiana.  Vol. 1, 1967.  By Sanborn Map Company, Inc.']","['Sanborn Library, LLC (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Sanborn Map Indianapolis, Indiana.']","['Sanborn Map Company, Inc.', 'Sanborn Library, LLC']","['Indianapolis, Indiana']",[],[],[],[],[],[],[],[],[],[],[],[]
91,['Text'],"['RE0000804434 / 1999-04-15 ', 'Renewal registration for: *Not reg.; addendum submitted under PL 102-307 / *PUB 1Jun69  ']","['Sanborn Map Indianapolis, Indiana.  Vol. 1, 1969.  By Sanborn Map Company, Inc.']","['Sanborn Library, LLC (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Sanborn Map Indianapolis, Indiana.']","['Sanborn Map Company, Inc.', 'Sanborn Library, LLC']","['Indianapolis, Indiana']",[],[],[],[],[],[],[],[],[],[],[],[]
92,['Text'],"['RE0000804200 / 1999-04-15 ', 'Renewal registration for: *Not reg.; addendum submitted under PL 102-307 / *PUB 1Aug66  ']","['Sanborn Map Indianapolis, Indiana.  Vol. 1A, 1966.  By Sanborn Map Company, Inc.']","['Sanborn Library, LLC (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Sanborn Map Indianapolis, Indiana.']","['Sanborn Map Company, Inc.', 'Sanborn Library, LLC']","['Indianapolis, Indiana']",[],[],[],[],[],[],[],[],[],[],[],[]
93,['Text'],"['RE0000803517 / 1999-04-15 ', 'Renewal registration for: *Not reg.; addendum submitted under PL 102-307 / *PUB 1Dec68  ']","['Sanborn Map Indianapolis, Indiana.  Vol. 1A, 1968.  By Sanborn Map Company.']","['Sanborn Library, LLC (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Sanborn Map Indianapolis, Indiana.']","['Sanborn Map Company', 'Sanborn Library, LLC']","['Indianapolis, IN']",[],[],[],[],[],[],[],[],[],[],[],[]
94,['Text'],"['RE0000804210 / 1999-04-15 ', 'Renewal registration for: *Not reg.; addendum submitted under PL 102-307 / *PUB 1Feb65  ']","['Sanborn Map Indianapolis, Indiana.  Vol. 2, 1965.  By Sanborn Map Company, Inc.']","['Sanborn Library, LLC (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Sanborn Map Indianapolis, Indiana.']","['Sanborn Map Company, Inc.', 'Sanborn Library, LLC']","['Indianapolis, Indiana']",[],[],[],[],[],[],[],[],[],[],[],[]
95,['Text'],"['RE0000804440 / 1999-04-15 ', 'Renewal registration for: *Not reg.; addendum submitted under PL 102-307 / *PUB 1Oct67  ']","['Sanborn Map Indianapolis, Indiana.  Vol. 2, 1967.  By Sanborn Map Company, Inc.']","['Sanborn Library, LLC (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Sanborn Map Indianapolis, Indiana.']","['Sanborn Map Company, Inc.', 'Sanborn Library, LLC']","['Indianapolis, Indiana']",[],[],[],[],[],[],[],[],[],[],[],[]
96,['Text'],"['RE0000804433 / 1999-04-15 ', 'Renewal registration for: *Not reg.; addendum submitted under PL 102-307 / *PUB 1Jun69  ']","['Sanborn Map Indianapolis, Indiana.  Vol. 2, 1969.  By Sanborn Map Company, Inc.']","['Sanborn Library, LLC (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Sanborn Map Indianapolis, Indiana.']","['Sanborn Map Company, Inc.', 'Sanborn Library, LLC']","['Indianapolis, Indiana']",[],[],[],[],[],[],[],[],[],[],[],[]
97,['Text'],"['RE0000804211 / 1999-04-15 ', 'Renewal registration for: *Not reg.; addendum submitted under PL 102-307 / *PUB 1Feb65  ']","['Sanborn Map Indianapolis, Indiana.  Vol. 3, 1965.  By Sanborn Map Company, Inc.']","['Sanborn Library, LLC (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Sanborn Map Indianapolis, Indiana.']","['Sanborn Map Company, Inc.', 'Sanborn Library, LLC']","['Indianapolis, Indiana']",[],[],[],[],[],[],[],[],[],[],[],[]
98,['Text'],"['RE0000804573 / 1999-04-15 ', 'Renewal registration for: *Not reg.; addendum submitted under PL 102-307 / *PUB 1Jan67  ']","['Sanborn Map Indianapolis, Indiana.  Vol. 3, 1967.  By Sanborn Map Company, Inc.']","['Sanborn Library, LLC (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Sanborn Map Indianapolis, Indiana.']","['Sanborn Map Company, Inc.', 'Sanborn Library, LLC']","['Indianapolis, Indiana']",[],[],[],[],[],[],[],[],[],[],[],[]
99,['Text'],"['RE0000804575 / 1999-04-15 ', 'Renewal registration for: *Not reg.; addendum submitted under PL 102-307 / *PUB 1Jun69  ']","['Sanborn Map Indianapolis, Indiana.  Vol. 3, 1969.  By Sanborn Map Company, Inc.']","['Sanborn Library, LLC (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Sanborn Map Indianapolis, Indiana.']","['Sanborn Map Company, Inc.', 'Sanborn Library, LLC']","['Indianapolis, Indiana']",[],[],[],[],[],[],[],[],[],[],[],[]
100,['Text'],"['RE0000803528 / 1999-04-15 ', 'Renewal registration for: *Not reg.; addendum submitted under PL 102-307 / *PUB 1Mar65  ']","['Sanborn Map Indianapolis, Indiana.  Vol. 3A, 1965.  By Sanborn Map Company, Inc.']","['Sanborn Library, LLC (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Sanborn Map Indianapolis, Indiana.']","['Sanborn Map Company, Inc.', 'Sanborn Library, LLC']","['Indianapolis, IN']",[],[],[],[],[],[],[],[],[],[],[],[]
