,Type of Work:,Registration Number / Date:,Title:,Copyright Claimant:,Basis of Claim:,Variant title:,Other Title:,Names:,Copyright Note:,Area Covered:,Edition:,Description:,Date of Creation:,Date of Publication:,Authorship on Application:,Previous Registration:,Notes:,Application Title:,Series:,Imprint:,Date in Notice:
55,['Text'],"['RE0000793339 / 1998-11-03 ', 'Renewal registration for: Not reg.; addendum submitted under PL 102-307 / 1970-01-01  ']","['Sanborn map South Portland, Maine.  By Sanborn Map Company.']","['EDR Sanborn, Inc. (PWH)']",['New Matter: new cartographic additions and revisions.'],"['Sanborn map South Portland, Maine.']","['South Portland, Maine']","['Sanborn Map Company.', 'EDR Sanborn, Inc.']",[],[],[],[],[],[],[],[],[],[],[],[],[]
56,['Text'],"['RE0000755295 / 1997-05-05 ', 'Renewal registration for: Not reg.; addendum submitted under PL 102-307 / *PUB approx. 1Jan65  ']","['Sanborn Map South Richmond, Virginia 1965.  By Sanborn Map Company.']","['EDR Sanborn, Inc. (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Sanborn Map South Richmond, Virginia 1965.']","['South Richmond, Virginia 1965']","['Sanborn Map Company.', 'EDR Sanborn, Inc.']",[],[],[],[],[],[],[],[],[],[],[],[],[]
57,['Text'],"['RE0000754305 / 1997-05-05 ', 'Renewal registration for: Not reg.; addendum submitted under PL 102-307 / *PUB approx. 1May64  ']","['Sanborn Map Southampton, New York 1964.  By Sanborn Map Company.']","['EDR Sanborn, Inc.  (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Sanborn Map Southampton, New York 1964.']","['Southampton, New York 1964']","['Sanborn Map Company.', 'EDR Sanborn, Inc.']",[],[],[],[],[],[],[],[],[],[],[],[],[]
58,['Text'],"['RE0000751388 / 1997-04-16 ', 'Renewal registration for: Not reg.; addendum submitted under PL 102-307 / *PUB approx. 1Jan65  ']","['Sanborn map Southbridge, Massachusetts, 1965.  By Sanborn Map Company.']","['EDR Sanborn, Inc. (PWH)']",['New Matter: new cartographic revisions & additions.'],"['Sanborn map Southbridge, Massachusetts, 1965.']","['Southbridge, Massachusetts, 1965']","['Sanborn Map Company', 'EDR Sanborn, Inc.']",[],[],[],[],[],[],[],[],[],[],[],[],[]
59,['Text'],"['RE0000752623 / 1997-04-16 ', 'Renewal registration for: Not reg.; addendum submitted under PL 102-307 / 1965-06-01  ']","['Sanborn Map Southington, Connecticut 1965.  By Sanborn Map Company.']","['EDR Sanborn, Inc. (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Sanborn Map Southington, Connecticut 1965.']","['Southington, Connecticut 1965']","['Sanborn Map Company.', 'EDR Sanborn, Inc.']",[],[],[],[],[],[],[],[],[],[],[],[],[]
60,['Text'],"['RE0000754325 / 1997-05-05 ', 'Renewal registration for: Not reg.; addendum submitted under PL 102-307 / *PUB approx. 1Aug66  ']","['Sanborn Map Sparks, Nevada 1966.  By Sanborn Map Company.']","['EDR Sanborn, Inc.  (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Sanborn Map Sparks, Nevada 1966.']","['Sparks, Nevada 1966']","['Sanborn Map Company.', 'EDR Sanborn, Inc.']",[],[],[],[],[],[],[],[],[],[],[],[],[]
61,['Text'],"['RE0000754365 / 1997-05-05 ', 'Renewal registration for: Not reg.; addendum submitted under PL 102-307 / *PUB approx. 1Jan64  ']","['Sanborn Map Spartanburg, South Carolina 1964.  Vols. 1-2.  By Sanborn Map Company.']","['EDR Sanborn, Inc. (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Sanborn Map Spartanburg, South Carolina 1964']","['Spartanburg, South Carolina 1964']","['Sanborn Map Company.', 'EDR Sanborn, Inc.']",[],[],[],[],[],[],[],[],[],[],[],[],[]
62,['Text'],"['RE0000793336 / 1998-11-03 ', 'Renewal registration for: Not reg.; addendum submitted under PL 102-307 / 1966-01-01  ']","['Sanborn map Spartanburg, South Carolina.  Vol. 2.  By Sanborn Map Company.']","['EDR Sanborn, Inc. (PWH)']",['New Matter: new cartographic additions and revisions.'],"['Sanborn map Spartanburg, South Carolina.  Vol. 2.']","['Spartanburg, South Carolina.  Vol. 2']","['Sanborn Map Company.', 'EDR Sanborn, Inc.']",[],[],[],[],[],[],[],[],[],[],[],[],[]
63,['Text'],"['RE0000793335 / 1998-11-03 ', 'Renewal registration for: Not reg.; addendum submitted under PL 102-307 / 1964-01-01  ']","['Sanborn map Spartanburg, South Carolina.  Vol. 2.  By Sanborn Map Company.']","['EDR Sanborn, Inc. (PWH)']",['New Matter: new cartographic additions and revisions.'],"['Sanborn map Spartanburg, South Carolina.  Vol. 2.']","['Spartanburg, South Carolina.  Vol. 2']","['Sanborn Map Company.', 'EDR Sanborn, Inc.']",[],[],[],[],[],[],[],[],[],[],[],[],[]
64,['Text'],"['RE0000755269 / 1997-05-05 ', 'Renewal registration for: Not reg.; addendum submitted under PL 102-307 / *PUB approx. 1Sep65  ']","['Sanborn Map Spokane, Washington 1965.  Vols. 1-2.  By Sanborn Map Company.']","['EDR Sanborn, Inc. (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Sanborn Map Spokane, Washington 1965']","['Spokane, Washington 1965']","['Sanborn Map Company.', 'EDR Sanborn, Inc.']",[],[],[],[],[],[],[],[],[],[],[],[],[]
65,['Text'],"['RE0000754306 / 1997-05-05 ', 'Renewal registration for: Not reg.; addendum submitted under PL 102-307 / *PUB approx. 1Jan65  ']","['Sanborn Map Spring Valley, New York 1965.  By Sanborn Map Company.']","['EDR Sanborn, Inc.  (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Sanborn Map Spring Valley, New York 1965.']","['Spring Valley, New York 1965']","['Sanborn Map Company.', 'EDR Sanborn, Inc.']",[],[],[],[],[],[],[],[],[],[],[],[],[]
66,['Text'],"['RE0000758392 / 1997-07-16 ', 'Renewal registration for: Not reg.; addendum submitted under PL 102-307 / *PUB approx. 1Jan64  ']","['Sanborn Map Springfield, Illinois 1964.  Vol. 3.  By Sanborn Map Company.']","['EDR Sanborn, Inc. (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Sanborn Map Springfield, Illinois 1964.']","['Springfield, Illinois 1964']","['Sanborn Map Company', 'EDR Sanborn, Inc.']",['C.O. correspondence.'],[],[],[],[],[],[],[],[],[],[],[],[]
67,['Text'],"['RE0000754341 / 1997-04-16 ', 'Renewal registration for: Not reg.; addendum submitted under PL 102-307 / *PUB approx. 1Jan69  ']","['Sanborn Map Springfield, Massachusetts 1969.  Vols. 3-4.  By Sanborn Map Company, Inc.']","['EDR Sanborn, Inc.  (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Sanborn Map Springfield, Massachusetts 1969']","['Springfield, Massachusetts 1969']","['Sanborn Map Company, Inc.', 'EDR Sanborn, Inc.']",[],[],[],[],[],[],[],[],[],[],[],[],[]
68,['Text'],"['RE0000754375 / 1997-05-05 ', 'Renewal registration for: Not reg.; addendum submitted under PL 102-307 / *PUB approx. 1Jan66  ']","['Sanborn Map Springfield, Ohio 1966.  Vols. 2-3.  By Sanborn Map Company.']","['EDR Sanborn, Inc. (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Sanborn Map Springfield, Ohio 1966']","['Springfield, Ohio 1966']","['Sanborn Map Company.', 'EDR Sanborn, Inc.']",[],[],[],[],[],[],[],[],[],[],[],[],[]
69,['Text'],"['RE0000754357 / 1997-05-05 ', 'Renewal registration for: Not reg.; addendum submitted under PL 102-307 / *PUB approx. 1Jul64  ']","['Sanborn Map Springfield, Vermont 1964.  By Sanborn Map Company.']","['EDR Sanborn, Inc. (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Sanborn Map Springfield, Vermont 1964']","['Springfield, Vermont 1964']","['Sanborn Map Company.', 'EDR Sanborn, Inc.']",[],[],[],[],[],[],[],[],[],[],[],[],[]
70,['Text'],"['RE0000754356 / 1997-05-05 ', 'Renewal registration for: Not reg.; addendum submitted under PL 102-307 / *PUB approx. 1Jan64  ']","['Sanborn Map St. Johsburg, Vermont 1964.  By Sanborn Map Company.']","['EDR Sanborn, Inc. (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Sanborn Map St. Johsburg, Vermont 1964']","['St. Johnsburg, Vermont 1964']","['Sanborn Map Company.', 'EDR Sanborn, Inc.']",[],[],[],[],[],[],[],[],[],[],[],[],[]
71,['Text'],"['RE0000752193 / 1997-04-29 ', 'Renewal registration for: Not reg.; addendum submitted under PL 102-307 / 1965-02-01  ']","['Sanborn Map St. Joseph, Missouri 1965.  Vol. 1.  By Sanborn Map Company.']","['EDR Sanborn, Inc. (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Sanborn Map St. Joseph, Missouri 1965.']","['St. Joseph, Missouri 1965']","['Sanborn Map Company.', 'EDR Sanborn, Inc.']",[],[],[],[],[],[],[],[],[],[],[],[],[]
72,['Text'],"['RE0000751951 / 1997-04-29 ', 'Renewal registration for: Not reg.; addendum submitted under PL 102-307 / *PUB 1Jan67  ']","['Sanborn Map St. Louis, Missouri 1967.  Vol. 19.  By Sanborn Map Company, Inc.']","['EDR Sanborn, Inc. (PWH)']",['New Matter: new cartographic additons & revisions.'],"['Sanborn Map St. Louis, Missouri 1967.']","['St. Louis, Missouri, 1967']","['Sanborn Map Company, Inc.', 'EDR Sanborn, Inc.']",[],[],[],[],[],[],[],[],[],[],[],[],[]
73,['Text'],"['RE0000793683 / 1998-12-08 ', 'Renewal registration for: Not reg.; addendum submitted under PL 102-307 / 1969-01-01  ']","['Sanborn map St. Paul, Minnesota.  Vol 1.  By Sanborn Map Company, Inc.']","['EDR Sanborn, Inc. (PWH)']",['New Matter: new cartographic additions and revisions.'],"['Sanborn map St. Paul, Minnesota']","['St. Paul, Minnesota']","['Sanborn Map Company, Inc.', 'EDR Sanborn, Inc.']",[],[],[],[],[],[],[],[],[],[],[],[],[]
74,['Text'],"['RE0000793337 / 1998-11-03 ', 'Renewal registration for: Not reg.; addendum submitted under PL 102-307 / 1967-01-01  ']","['Sanborn map St. Paul, Minnesota.  Vol. 7.  By Sanborn Map Company.']","['EDR Sanborn, Inc. (PWH)']",['New Matter: new cartographic additions and revisions.'],"['Sanborn map St. Paul, Minnesota.  Vol. 7.']","['St. Paul, Minnesota.  Vol. 7']","['Sanborn Map Company.', 'EDR Sanborn, Inc.']",[],[],[],[],[],[],[],[],[],[],[],[],[]
75,['Text'],"['RE0000793310 / 1998-11-03 ', 'Renewal registration for: Not reg.; addendum submitted under PL 102-307 / 1967-01-01  ']","['Sanborn map St. Paul, Minnesota.  Vol. 8.  By Sanborn Map Company.']","['EDR Sanborn, Inc. (PWH)']",['New Matter: new cartographic additions and revisions.'],"['Sanborn map St. Paul, Minnesota.  Vol. 8.']","['St. Paul, Minnesota.  Vol. 8']","['Sanborn Map Company.', 'EDR Sanborn, Inc.']",[],[],[],[],[],[],[],[],[],[],[],[],[]
76,['Text'],"['RE0000794025 / 1998-12-08 ', 'Renewal registration for: Not reg.; addendum submitted under PL 102-307 / *PUB 1Jan69  ']","['Sanborn Map St. Paul, MN.  Vol. 4.  By Sanborn Map Company, Inc.']","['EDR Sanborn, Inc. (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Sanborn Map St. Paul, MN.']","['St. Paul,MN']","['Sanborn Map Company, Inc.', 'EDR Sanborn, Inc.']",[],[],[],[],[],[],[],[],[],[],[],[],[]
77,['Text'],"['RE0000794027 / 1998-12-08 ', 'Renewal registration for: Not reg.; addendum submitted under PL 102-307 / *PUB 1Jan65  ']","['Sanborn Map St. Paul, MN.  Vol. 9.  By Sanborn Map Company, Inc.']","['EDR Sanborn, Inc. (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Sanborn Map St. Paul, MN.']","['St. Paul,MN']","['Sanborn Map Company, Inc.', 'EDR Sanborn, Inc.']",[],[],[],[],[],[],[],[],[],[],[],[],[]
78,['Text'],"['RE0000793928 / 1998-12-08 ', 'Renewal registration for: Not reg.; addendum submitted under PL 102-307 / *PUB 1Jan68  ']","['Sanborn Map St. Petersburg, FL.  Vol. 1.  By Sanborn Map Company, Inc.']","['EDR Sanborn, Inc. (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Sanborn Map St. Petersburg, FL.']","['St. Petersburg, FL']","['Sanborn Map Company, Inc.', 'EDR Sanborn, Inc.']",[],[],[],[],[],[],[],[],[],[],[],[],[]
79,['Text'],"['RE0000793927 / 1998-12-08 ', 'Renewal registration for: Not reg.; addendum submitted under PL 102-307 / *PUB 1Jan66  ']","['Sanborn Map St. Petersburg, FL.  Vol. 2.  By Sanborn Map Company, Inc.']","['EDR Sanborn, Inc. (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Sanborn Map St. Petersburg, FL.']","['St. Petersburg, FL']","['Sanborn Map Company, Inc.', 'EDR Sanborn, Inc.']",[],[],[],[],[],[],[],[],[],[],[],[],[]
80,['Text'],"['RE0000794031 / 1998-12-08 ', 'Renewal registration for: Not reg.; addendum submitted under PL 102-307 / *PUB 1Jan66  ']","['Sanborn Map St. Petersburg, FL.  Vol. 3.  By Sanborn Map Company, Inc.']","['EDR Sanborn, Inc. (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Sanborn Map St. Petersburg, FL.']","['St. Petersburg, FL']","['Sanborn Map Company, Inc.', 'EDR Sanborn, Inc.']",[],[],[],[],[],[],[],[],[],[],[],[],[]
81,['Map'],['VA0000936858 / 1998-08-24 '],"['Sanborn map, Stamford, Connecticut : vol. 1.']","['EDR Sanborn, Inc.']",['New Matter: new & rev. map and cartographic compilation.'],"['Sanborn map, Stamford, Connecticut : vol. 1.']",[],"['EDR Sanborn, Inc.', 'Sanborn Map Company, Inc.']",['C.O. correspondence.'],"['Stamford, CT']",['Rev. May 1981.'],['5 p.'],['1981'],['1981-05-01  '],"['map: Sanborn Map Company, Inc., employer for hire.']",['Preesisting material: prev. pub. maps.'],[],[],[],[],[]
82,['Map'],['VA0000936853 / 1998-08-24 '],"['Sanborn map, Stamford, Connecticut : vol. 2.']","['EDR Sanborn, Inc.']",['New Matter: new & rev. map and cartographic compilation.'],"['Sanborn map, Stamford, Connecticut : vol. 2.']",[],"['EDR Sanborn, Inc.', 'Sanborn Map Company, Inc.']",['C.O. correspondence.'],"['Stamford, CT']",['Rev. May 1981.'],['5 p.'],['1981'],['1981-05-01  '],"['map: Sanborn Map Company, Inc., employer for hire.']",['Preesisting material: prev. pub. maps.'],[],[],[],[],[]
83,['Text'],"['RE0000758393 / 1997-07-16 ', 'Renewal registration for: Not reg.; addendum submitted under PL 102-307 / *PUB approx. 1Jan66  ']","['Sanborn Map Sterling, Illinois 1966.  By Sanborn Map Company.']","['EDR Sanborn, Inc. (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Sanborn Map Sterling, Illinois 1966.']","['Sterling, Illinois 1966']","['Sanborn Map Company', 'EDR Sanborn, Inc.']",['C.O. correspondence.'],[],[],[],[],[],[],[],[],[],[],[],[]
84,['Text'],"['RE0000754374 / 1997-05-05 ', 'Renewal registration for: Not reg.; addendum submitted under PL 102-307 / *PUB approx. 1Jan69  ']","['Sanborn Map Steubenville, Ohio 1969.  By Sanborn Map Company.']","['EDR Sanborn, Inc. (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Sanborn Map Steubenville, Ohio 1969']","['Steubenville, Ohio 1969']","['Sanborn Map Company.', 'EDR Sanborn, Inc.']",[],[],[],[],[],[],[],[],[],[],[],[],[]
85,['Text'],"['RE0000755284 / 1997-05-05 ', 'Renewal registration for: Not reg.; addendum submitted under PL 102-307 / *PUB approx. 1Jan68  ']","['Sanborn Map Stillwater, Oklahoma 1968.  By Sanborn Map Company.']","['EDR Sanborn, Inc. (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Sanborn Map Stillwater, Oklahoma 1968.']","['Stillwater, Oklahoma 1968']","['Sanborn Map Company.', 'EDR Sanborn, Inc.']",[],[],[],[],[],[],[],[],[],[],[],[],[]
86,['Text'],"['RE0000751386 / 1997-04-16 ', 'Renewal registration for: Not reg.; addendum submitted under PL 102-307 / *PUB approx. 1Jan65  ']","['Sanborn map Stoneham, Massachusetts, 1965.  By Sanborn Map Company.']","['EDR Sanborn, Inc. (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Sanborn map Stoneham, Massachusetts, 1965.']","['Stoneham, Massachusetts, 1965']","['Sanborn Map Company', 'EDR Sanborn, Inc.']",[],[],[],[],[],[],[],[],[],[],[],[],[]
87,['Text'],"['RE0000752622 / 1997-04-16 ', 'Renewal registration for: Not reg.; addendum submitted under PL 102-307 / 1965-06-01  ']","['Sanborn Map Stonington, Connecticut 1965.  By Sanborn Map Company.']","['EDR Sanborn, Inc. (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Sanborn Map Stonington, Connecticut 1965.']","['Stonington, Connecticut 1965']","['Sanborn Map Company.', 'EDR Sanborn, Inc.']",[],[],[],[],[],[],[],[],[],[],[],[],[]
88,['Text'],"['RE0000752979 / 1997-04-16 ', 'Renewal registration for: Not reg.; addendum submitted under PL 102-307 / *PUB approx. 1Jan66  ']","['Sanborn Map Stoughton, Massachusetts 1966.  By Sanborn Map Company, Inc.']","['EDR Sanborn, Inc. (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Sanborn Map Stoughton, Massachusetts 1966']","['Stoughton, Massachusetts 1966']","['Sanborn Map Company, Inc.', 'EDR Sanborn, Inc.']",[],[],[],[],[],[],[],[],[],[],[],[],[]
89,['Text'],"['RE0000752625 / 1997-04-16 ', 'Renewal registration for: Not reg.; addendum submitted under PL 102-307 / 1968-08-01  ']","['Sanborn Map Stratford, Connecticut 1968.  By Sanborn Map Company.']","['EDR Sanborn, Inc. (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Sanborn Map Stratford, Connecticut 1968.']","['Stratford, Connecticut 1968']","['Sanborn Map Company.', 'EDR Sanborn, Inc.']",[],[],[],[],[],[],[],[],[],[],[],[],[]
90,['Text'],"['RE0000758394 / 1997-07-16 ', 'Renewal registration for: Not reg.; addendum submitted under PL 102-307 / *PUB approx. 1Jan66  ']","['Sanborn Map Streator, Illinois 1966.  By Sanborn Map Company.']","['EDR Sanborn, Inc. (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Sanborn Map Streator, Illinois 1966.']","['Streator, Illinois 1966']","['Sanborn Map Company', 'EDR Sanborn, Inc.']",['C.O. correspondence.'],[],[],[],[],[],[],[],[],[],[],[],[]
91,['Text'],"['RE0000752626 / 1997-04-16 ', 'Renewal registration for: Not reg.; addendum submitted under PL 102-307 / 1965-06-01  ']","['Sanborn Map Suffield, Connecticut 1965.  By Sanborn Map Company.']","['EDR Sanborn, Inc. (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Sanborn Map Suffield, Connecticut 1965.']","['Suffield, Connecticut 1965']","['Sanborn Map Company.', 'EDR Sanborn, Inc.']",[],[],[],[],[],[],[],[],[],[],[],[],[]
92,['Text'],"['RE0000758399 / 1997-07-16 ', 'Renewal registration for: Not reg.; addendum submitted under PL 102-307 / *PUB approx. 1Jan66  ']","['Sanborn Map Sugar Mill & Canne, Hawaii 1966.  By Sanborn Map Company.']","['EDR Sanborn, Inc. (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Sanborn Map Sugar Mill & Canne, Hawaii 1966.']","['Sugar Mill & Canne, Hawaii 1966']","['Sanborn Map Company', 'EDR Sanborn, Inc.']",['C.O. correspondence.'],[],[],[],[],[],[],[],[],[],[],[],[]
93,['Text'],"['RE0000755254 / 1997-05-05 ', 'Renewal registration for: Not reg.; addendum submitted under PL 102-307 / *PUB approx. 1Jan64  ']","['Sanborn Map Sulfer Springs, Texas 1964.  By Sanborn Map Company.']","['EDR Sanborn, Inc. (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Sanborn Map Sulfer Springs, Texas 1964']","['Sulfer Springs, Texas 1964']","['Sanborn Map Company.', 'EDR Sanborn, Inc.']",[],[],[],[],[],[],[],[],[],[],[],[],[]
94,['Text'],"['RE0000755265 / 1997-05-05 ', 'Renewal registration for: Not reg.; addendum submitted under PL 102-307 / *PUB approx. 1Apr69  ']","['Sanborn Map Summit, New Jersey 1969.  By Sanborn Map Company.']","['EDR Sanborn, Inc. (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Sanborn Map Summit, New Jersey 1969']","['Summit, New Jersey 1969']","['Sanborn Map Company.', 'EDR Sanborn, Inc.']",[],[],[],[],[],[],[],[],[],[],[],[],[]
95,['Text'],"['RE0000752815 / 1997-05-05 ', 'Renewal registration for: Not reg.; addendum submitted under PL 102-307 / PUB approx. 1Dec67  ']","['Sanborn map, Superior, Wisconsin.  By Sanborn Map Company.']","['EDR Sanborn, Inc. (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Sanborn map, Superior, Wisconsin']","['Superior, Wisconsin']","['Sanborn Map Company', 'EDR Sanborn, Inc.']",[],[],[],[],[],[],[],[],[],[],[],[],[]
